"시도별","시점","연령계층별","성별",데이터
"대전광역시","2018.4/4","40 - 49세","남자",113
"대전광역시","2018.4/4","40 - 49세","여자",86
"대전광역시","2018.4/4","50 - 59세","남자",104
"대전광역시","2018.4/4","50 - 59세","여자",73
"대전광역시","2018.4/4","60세이상","남자",60
"대전광역시","2018.4/4","60세이상","여자",46
"대전광역시","2019.1/4","20 - 29세","남자",59
"대전광역시","2019.1/4","20 - 29세","여자",56
"대전광역시","2019.1/4","30 - 39세","남자",94
"대전광역시","2019.1/4","30 - 39세","여자",61
"대전광역시","2019.1/4","40 - 49세","남자",113
"대전광역시","2019.1/4","40 - 49세","여자",84
"대전광역시","2019.1/4","50 - 59세","남자",102
"대전광역시","2019.1/4","50 - 59세","여자",75
"대전광역시","2019.1/4","60세이상","남자",62
"대전광역시","2019.1/4","60세이상","여자",43
"대전광역시","2019.2/4","20 - 29세","남자",60
"대전광역시","2019.2/4","20 - 29세","여자",56
"대전광역시","2019.2/4","30 - 39세","남자",94
"대전광역시","2019.2/4","30 - 39세","여자",61
"대전광역시","2019.2/4","40 - 49세","남자",112
"대전광역시","2019.2/4","40 - 49세","여자",81
"대전광역시","2019.2/4","50 - 59세","남자",102
"대전광역시","2019.2/4","50 - 59세","여자",78
"대전광역시","2019.2/4","60세이상","남자",66
"대전광역시","2019.2/4","60세이상","여자",48
"대전광역시","2019.3/4","20 - 29세","남자",67
"대전광역시","2019.3/4","20 - 29세","여자",59
"대전광역시","2019.3/4","30 - 39세","남자",94
"대전광역시","2019.3/4","30 - 39세","여자",63
"대전광역시","2019.3/4","40 - 49세","남자",112
"대전광역시","2019.3/4","40 - 49세","여자",82
"대전광역시","2019.3/4","50 - 59세","남자",101
"대전광역시","2019.3/4","50 - 59세","여자",81
"대전광역시","2019.3/4","60세이상","남자",70
"대전광역시","2019.3/4","60세이상","여자",51
"대전광역시","2019.4/4","20 - 29세","남자",67
"대전광역시","2019.4/4","20 - 29세","여자",57
"대전광역시","2019.4/4","30 - 39세","남자",93
"대전광역시","2019.4/4","30 - 39세","여자",64
"대전광역시","2019.4/4","40 - 49세","남자",110
"대전광역시","2019.4/4","40 - 49세","여자",81
"대전광역시","2019.4/4","50 - 59세","남자",103
"대전광역시","2019.4/4","50 - 59세","여자",79
"대전광역시","2019.4/4","60세이상","남자",73
"대전광역시","2019.4/4","60세이상","여자",52
"대전광역시","2020.1/4","20 - 29세","남자",65
"대전광역시","2020.1/4","20 - 29세","여자",62
"대전광역시","2020.1/4","30 - 39세","남자",91
"대전광역시","2020.1/4","30 - 39세","여자",64
"대전광역시","2020.1/4","40 - 49세","남자",108
"대전광역시","2020.1/4","40 - 49세","여자",76
"대전광역시","2020.1/4","50 - 59세","남자",102
"대전광역시","2020.1/4","50 - 59세","여자",80
"대전광역시","2020.1/4","60세이상","남자",73
"대전광역시","2020.1/4","60세이상","여자",49
"대전광역시","2020.2/4","20 - 29세","남자",68
"대전광역시","2020.2/4","20 - 29세","여자",62
"대전광역시","2020.2/4","30 - 39세","남자",92
"대전광역시","2020.2/4","30 - 39세","여자",62
"대전광역시","2020.2/4","40 - 49세","남자",105
"대전광역시","2020.2/4","40 - 49세","여자",74
"대전광역시","2020.2/4","50 - 59세","남자",102
"대전광역시","2020.2/4","50 - 59세","여자",80
"대전광역시","2020.2/4","60세이상","남자",74
"대전광역시","2020.2/4","60세이상","여자",51
"대전광역시","2020.3/4","20 - 29세","남자",68
"대전광역시","2020.3/4","20 - 29세","여자",62
"대전광역시","2020.3/4","30 - 39세","남자",89
"대전광역시","2020.3/4","30 - 39세","여자",63
"대전광역시","2020.3/4","40 - 49세","남자",105
"대전광역시","2020.3/4","40 - 49세","여자",76
"대전광역시","2020.3/4","50 - 59세","남자",104
"대전광역시","2020.3/4","50 - 59세","여자",79
"대전광역시","2020.3/4","60세이상","남자",76
"대전광역시","2020.3/4","60세이상","여자",55
"대전광역시","2020.4/4","20 - 29세","남자",64
"대전광역시","2020.4/4","20 - 29세","여자",67
"대전광역시","2020.4/4","30 - 39세","남자",93
"대전광역시","2020.4/4","30 - 39세","여자",61
"대전광역시","2020.4/4","40 - 49세","남자",106
"대전광역시","2020.4/4","40 - 49세","여자",79
"대전광역시","2020.4/4","50 - 59세","남자",103
"대전광역시","2020.4/4","50 - 59세","여자",77
"대전광역시","2020.4/4","60세이상","남자",78
"대전광역시","2020.4/4","60세이상","여자",57
"대전광역시","2021.1/4","20 - 29세","남자",59
"대전광역시","2021.1/4","20 - 29세","여자",66
"대전광역시","2021.1/4","30 - 39세","남자",90
"대전광역시","2021.1/4","30 - 39세","여자",59
"대전광역시","2021.1/4","40 - 49세","남자",106
"대전광역시","2021.1/4","40 - 49세","여자",76
"대전광역시","2021.1/4","50 - 59세","남자",99
"대전광역시","2021.1/4","50 - 59세","여자",75
"대전광역시","2021.1/4","60세이상","남자",76
"대전광역시","2021.1/4","60세이상","여자",49
"대전광역시","2021.2/4","20 - 29세","남자",57
"대전광역시","2021.2/4","20 - 29세","여자",69
"대전광역시","2021.2/4","30 - 39세","남자",92
"대전광역시","2021.2/4","30 - 39세","여자",59
"대전광역시","2021.2/4","40 - 49세","남자",107
"대전광역시","2021.2/4","40 - 49세","여자",76
"대전광역시","2021.2/4","50 - 59세","남자",102
"대전광역시","2021.2/4","50 - 59세","여자",79
"대전광역시","2021.2/4","60세이상","남자",83
"대전광역시","2021.2/4","60세이상","여자",57
"대전광역시","2021.3/4","20 - 29세","남자",55
"대전광역시","2021.3/4","20 - 29세","여자",69
"대전광역시","2021.3/4","30 - 39세","남자",94
"대전광역시","2021.3/4","30 - 39세","여자",60
"대전광역시","2021.3/4","40 - 49세","남자",108
"대전광역시","2021.3/4","40 - 49세","여자",74
"대전광역시","2021.3/4","50 - 59세","남자",106
"대전광역시","2021.3/4","50 - 59세","여자",80
"대전광역시","2021.3/4","60세이상","남자",85
"대전광역시","2021.3/4","60세이상","여자",57
"대전광역시","2021.4/4","20 - 29세","남자",60
"대전광역시","2021.4/4","20 - 29세","여자",71
"대전광역시","2021.4/4","30 - 39세","남자",94
"대전광역시","2021.4/4","30 - 39세","여자",60
"대전광역시","2021.4/4","40 - 49세","남자",106
"대전광역시","2021.4/4","40 - 49세","여자",75
"대전광역시","2021.4/4","50 - 59세","남자",109
"대전광역시","2021.4/4","50 - 59세","여자",78
"대전광역시","2021.4/4","60세이상","남자",85
"대전광역시","2021.4/4","60세이상","여자",53
"대전광역시","2022.1/4","20 - 29세","남자",63
"대전광역시","2022.1/4","20 - 29세","여자",70
"대전광역시","2022.1/4","30 - 39세","남자",92
"대전광역시","2022.1/4","30 - 39세","여자",62
"대전광역시","2022.1/4","40 - 49세","남자",104
"대전광역시","2022.1/4","40 - 49세","여자",73
"대전광역시","2022.1/4","50 - 59세","남자",107
"대전광역시","2022.1/4","50 - 59세","여자",75
"대전광역시","2022.1/4","60세이상","남자",82
"대전광역시","2022.1/4","60세이상","여자",52
"대전광역시","2022.2/4","20 - 29세","남자",62
"대전광역시","2022.2/4","20 - 29세","여자",68
"대전광역시","2022.2/4","30 - 39세","남자",93
"대전광역시","2022.2/4","30 - 39세","여자",58
"대전광역시","2022.2/4","40 - 49세","남자",104
"대전광역시","2022.2/4","40 - 49세","여자",71
"대전광역시","2022.2/4","50 - 59세","남자",108
"대전광역시","2022.2/4","50 - 59세","여자",75
"대전광역시","2022.2/4","60세이상","남자",86
"대전광역시","2022.2/4","60세이상","여자",58
"대전광역시","2022.3/4","20 - 29세","남자",66
"대전광역시","2022.3/4","20 - 29세","여자",69
"대전광역시","2022.3/4","30 - 39세","남자",93
"대전광역시","2022.3/4","30 - 39세","여자",59
"대전광역시","2022.3/4","40 - 49세","남자",105
"대전광역시","2022.3/4","40 - 49세","여자",71
"대전광역시","2022.3/4","50 - 59세","남자",106
"대전광역시","2022.3/4","50 - 59세","여자",75
"대전광역시","2022.3/4","60세이상","남자",86
"대전광역시","2022.3/4","60세이상","여자",61
"대전광역시","2022.4/4","20 - 29세","남자",60
"대전광역시","2022.4/4","20 - 29세","여자",72
"대전광역시","2022.4/4","30 - 39세","남자",95
"대전광역시","2022.4/4","30 - 39세","여자",63
"대전광역시","2022.4/4","40 - 49세","남자",106
"대전광역시","2022.4/4","40 - 49세","여자",71
"대전광역시","2022.4/4","50 - 59세","남자",108
"대전광역시","2022.4/4","50 - 59세","여자",75
"대전광역시","2022.4/4","60세이상","남자",87
"대전광역시","2022.4/4","60세이상","여자",63
"대전광역시","2023.1/4","20 - 29세","남자",58
"대전광역시","2023.1/4","20 - 29세","여자",68
"대전광역시","2023.1/4","30 - 39세","남자",94
"대전광역시","2023.1/4","30 - 39세","여자",65
"대전광역시","2023.1/4","40 - 49세","남자",106
"대전광역시","2023.1/4","40 - 49세","여자",71
"대전광역시","2023.1/4","50 - 59세","남자",105
"대전광역시","2023.1/4","50 - 59세","여자",72
"대전광역시","2023.1/4","60세이상","남자",83
"대전광역시","2023.1/4","60세이상","여자",65
"대전광역시","2023.2/4","20 - 29세","남자",56
"대전광역시","2023.2/4","20 - 29세","여자",65
"대전광역시","2023.2/4","30 - 39세","남자",94
"대전광역시","2023.2/4","30 - 39세","여자",62
"대전광역시","2023.2/4","40 - 49세","남자",104
"대전광역시","2023.2/4","40 - 49세","여자",74
"대전광역시","2023.2/4","50 - 59세","남자",107
"대전광역시","2023.2/4","50 - 59세","여자",75
"대전광역시","2023.2/4","60세이상","남자",87
"대전광역시","2023.2/4","60세이상","여자",70
"대전광역시","2023.3/4","20 - 29세","남자",52
"대전광역시","2023.3/4","20 - 29세","여자",63
"대전광역시","2023.3/4","30 - 39세","남자",98
"대전광역시","2023.3/4","30 - 39세","여자",64
"대전광역시","2023.3/4","40 - 49세","남자",102
"대전광역시","2023.3/4","40 - 49세","여자",76
"대전광역시","2023.3/4","50 - 59세","남자",107
"대전광역시","2023.3/4","50 - 59세","여자",72
"대전광역시","2023.3/4","60세이상","남자",88
"대전광역시","2023.3/4","60세이상","여자",71
"대전광역시","2023.4/4","20 - 29세","남자",52
"대전광역시","2023.4/4","20 - 29세","여자",63
"대전광역시","2023.4/4","30 - 39세","남자",98
"대전광역시","2023.4/4","30 - 39세","여자",64
"대전광역시","2023.4/4","40 - 49세","남자",102
"대전광역시","2023.4/4","40 - 49세","여자",77
"대전광역시","2023.4/4","50 - 59세","남자",107
"대전광역시","2023.4/4","50 - 59세","여자",75
"대전광역시","2023.4/4","60세이상","남자",86
"대전광역시","2023.4/4","60세이상","여자",68
"대전광역시","2024.1/4","20 - 29세","남자",54
"대전광역시","2024.1/4","20 - 29세","여자",59
"대전광역시","2024.1/4","30 - 39세","남자",95
"대전광역시","2024.1/4","30 - 39세","여자",65
"대전광역시","2024.1/4","40 - 49세","남자",100
"대전광역시","2024.1/4","40 - 49세","여자",74
"대전광역시","2024.1/4","50 - 59세","남자",108
"대전광역시","2024.1/4","50 - 59세","여자",76
"대전광역시","2024.1/4","60세이상","남자",83
"대전광역시","2024.1/4","60세이상","여자",66
"대전광역시","2024.2/4","20 - 29세","남자",57
"대전광역시","2024.2/4","20 - 29세","여자",58
"대전광역시","2024.2/4","30 - 39세","남자",96
"대전광역시","2024.2/4","30 - 39세","여자",65
"대전광역시","2024.2/4","40 - 49세","남자",99
"대전광역시","2024.2/4","40 - 49세","여자",75
"대전광역시","2024.2/4","50 - 59세","남자",109
"대전광역시","2024.2/4","50 - 59세","여자",77
"대전광역시","2024.2/4","60세이상","남자",88
"대전광역시","2024.2/4","60세이상","여자",70
"대전광역시","2024.3/4","20 - 29세","남자",56
"대전광역시","2024.3/4","20 - 29세","여자",58
"대전광역시","2024.3/4","30 - 39세","남자",95
"대전광역시","2024.3/4","30 - 39세","여자",64
"대전광역시","2024.3/4","40 - 49세","남자",96
"대전광역시","2024.3/4","40 - 49세","여자",73
"대전광역시","2024.3/4","50 - 59세","남자",106
"대전광역시","2024.3/4","50 - 59세","여자",77
"대전광역시","2024.3/4","60세이상","남자",86
"대전광역시","2024.3/4","60세이상","여자",70
"대전광역시","2024.4/4","20 - 29세","남자",54
"대전광역시","2024.4/4","20 - 29세","여자",57
"대전광역시","2024.4/4","30 - 39세","남자",96
"대전광역시","2024.4/4","30 - 39세","여자",67
"대전광역시","2024.4/4","40 - 49세","남자",95
"대전광역시","2024.4/4","40 - 49세","여자",71
"대전광역시","2024.4/4","50 - 59세","남자",105
"대전광역시","2024.4/4","50 - 59세","여자",76
"대전광역시","2024.4/4","60세이상","남자",90
"대전광역시","2024.4/4","60세이상","여자",70
"울산광역시","2014.1/4","20 - 29세","남자",45
"울산광역시","2014.1/4","20 - 29세","여자",37
"울산광역시","2014.1/4","30 - 39세","남자",91
"울산광역시","2014.1/4","30 - 39세","여자",35
"울산광역시","2014.1/4","40 - 49세","남자",105
"울산광역시","2014.1/4","40 - 49세","여자",58
"울산광역시","2014.1/4","50 - 59세","남자",92
"울산광역시","2014.1/4","50 - 59세","여자",39
"울산광역시","2014.1/4","60세이상","남자",33
"울산광역시","2014.1/4","60세이상","여자",18
"울산광역시","2014.2/4","20 - 29세","남자",43
"울산광역시","2014.2/4","20 - 29세","여자",36
"울산광역시","2014.2/4","30 - 39세","남자",92
"울산광역시","2014.2/4","30 - 39세","여자",34
"울산광역시","2014.2/4","40 - 49세","남자",104
"울산광역시","2014.2/4","40 - 49세","여자",58
"울산광역시","2014.2/4","50 - 59세","남자",92
"울산광역시","2014.2/4","50 - 59세","여자",41
"울산광역시","2014.2/4","60세이상","남자",35
"울산광역시","2014.2/4","60세이상","여자",18
"울산광역시","2014.3/4","20 - 29세","남자",42
"울산광역시","2014.3/4","20 - 29세","여자",34
"울산광역시","2014.3/4","30 - 39세","남자",91
"울산광역시","2014.3/4","30 - 39세","여자",34
"울산광역시","2014.3/4","40 - 49세","남자",104
"울산광역시","2014.3/4","40 - 49세","여자",59
"울산광역시","2014.3/4","50 - 59세","남자",94
"울산광역시","2014.3/4","50 - 59세","여자",39
"울산광역시","2014.3/4","60세이상","남자",35
"울산광역시","2014.3/4","60세이상","여자",20
"울산광역시","2014.4/4","20 - 29세","남자",41
"울산광역시","2014.4/4","20 - 29세","여자",32
"울산광역시","2014.4/4","30 - 39세","남자",93
"울산광역시","2014.4/4","30 - 39세","여자",35
"울산광역시","2014.4/4","40 - 49세","남자",103
"울산광역시","2014.4/4","40 - 49세","여자",59
